/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-05-30_549375.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Wàrà wàrà là ń yọ oró iná.	wàrà wàrà là ń yọ oró iná.	wara wara lawun yo oro ina	['wàràwàrà lànú yọ̀ oró iná']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-05-40_550711.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Wèrè é dùn ún wò, kò ṣé é bí lọ́mọ.	wèrè é dùn ún wò, kò ṣé é bí lọ́mọ.	weredunwo ko se ebi lomo	['wéré dùn wò kò ṣé ebi lọmọ']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-12-22_321341.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Wèrè é yàtọ̀ sí wéré; wéré kì í ṣe wèrè; ìjá yàtọ̀ sí eré.	wèrè é yàtọ̀ sí wéré; wéré kì í ṣe wèrè; ìjá yàtọ̀ sí eré.	were eyato si were were ki i se were ija yato si ere	['wéré yàtò sí wéré, wéré kìí ṣe wéré, ìjà yàtò sí eré']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-12-54_466693.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Wéré wéré lọmọdé ń bọ oko èèsì.	wéré wéré lọmọdé ń bọ oko èèsì.	were were loma de mba okwu esi	['werewere lọmọde ń bọ oko èsì']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-13-26_169108.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Wò mí lójú, wò mí lẹ́ẹ̀kẹ́ ; ẹni a bá lọ sóde là ń wò lójú.	wò mí lójú, wò mí lẹ́ẹ̀kẹ́ ; ẹni a bá lọ sóde là ń wò lójú.	womi loju womi le eke eni a ba ba lo sode la n wo loju	['wòmí lójú, wòmí lẹ́ẹ̀kẹ́ ẹni a bá lọ sóde làhùn wò lójú']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-14-03_319679.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	‘‘Wo ọmọ ọ̀ mi dè mí’’: ó ń lo kíjìpá mẹ́ta gbó; mélòó ni ọlọ́mọ ọ́ máa lò gbó?	‘‘wo ọmọ ọ̀ mi dè mí'': ó ń lo kíjìpá mẹ́ta gbó; mélòó ni ọlọ́mọ ọ́ máa lò gbó?	wo omo mi demi o n lokijipa meta gbo melo ni olomo mo a logbo	['wo ọmọ mi tèmi, ó ń lò kíjìpamẹ́ta gbó méèlóó ni ọlọ́mọ máa lògbò.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-14-32_193561.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Wolé wolé kì í wolé agbọ́n láì tẹ́ .	wolé wolé kì í wolé agbọ́n láì tẹ́ .	wole wole ki wole agbon lai te	['wólé-wólé kìí wólé àgbọn láìtẹ́']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-14-56_150373.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Wọ́n ní, ‘‘Afọ́jú, o ò tanná alẹ́ .’’ Ó ní àtọ̀sán àtòru, èwo lòún rí níbẹ?	wọ́n ní, ‘‘afọ́jú, o ò tanná alẹ́ .'' ó ní àtọ̀sán àtòru, èwo lòún rí níbẹ?	won ni afoju oo tanna ale o ni atosun atoru ewo lo n ri nibe	['wọ́n ní afọ́jú òòtàn náà alẹ́, ó ní àtọ̀sán àtòrú ewúrú ní i níbẹ̀']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-15-24_684411.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Wọ́n ní, ‘‘Afọ́jú, ọmo ọ̀ rẹ ẹ́ pẹran.’’ Ó ní kò dá òun lójú, àfi bí òun bá tọ́ ọ wò.	wọ́n ní, ‘‘afọ́jú, ọmo ọ̀ rẹ ẹ́ pẹran.'' ó ní kò dá òun lójú, àfi bí òun bá tọ́ ọ wò.	won ni afoju omo ore peran o ni ko da oun loju afi bi ohun ba to wo	['wọ́n ní afọ́jú ọmọ ọ̀rẹ́ pẹ̀ràn, ó ní kò dá àwọn lójú àfibíòm bá tọ́ ọ wò']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-15-37_683930.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	A bu omi lámù a rí eégún; kí ni ẹni tó lọ sódò lọ pọnmi yó rìí?	a bu omi lámù a rí eégún; kí ni ẹni tó lọ sódò lọ pọnmi yó rìí?	abu omilamu ari eegun ki ni eni to lo sodo lo pon mi yo ri	['abu omi lámù àríye éégún kíni ẹni tó lọ sódòlọpọ mi yóò rí']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-16-24_266048.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	A fún ọ níṣu lỌ́yọ̀ọ́ ò ń dúpẹ́ ; o rígi sè é ná?	a fún ọ níṣu lọ́yọ̀ọ́ ò ń dúpẹ́ ; o rígi sè é ná?	a fun on nisu loyo  oun tupe origi seena	['a fún oníṣu lọ́yọ̀, òun tí pẹ́ orígìsẹ̀ náà.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-17-09_651317.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	A ki ẹsẹ̀ kan bọ odò omí fà á; bí a bá wá ti mejèèjì bọ̀ ọ́ ńkọ́?	a ki ẹsẹ̀ kan bọ odò omí fà á; bí a bá wá ti mejèèjì bọ̀ ọ́ ńkọ́?	aki ese kan bo odo omifa a bi a ba wa ti meje eji bo nko	['a kì ẹsẹ̀ kan bọ odò, omi fàá, bí a bá wà tí méjèèjì bọ̀ nkọ.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-17-34_864673.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	A kì í bá ẹl nu jìjà òru.	a kì í bá ẹl nu jìjà òru.	a kii ba elenu dija oru	['a kìí bá ẹlẹ́nu jíjà oru.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-17-51_615545.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	A kì í bú ọba onígẹ̀gẹ̀ lójú àwọn èèyàn án rẹ̀.	a kì í bú ọba onígẹ̀gẹ̀ lójú àwọn èèyàn án rẹ̀.	a ki i bu oba oni gege loju awon eyan han re	['a kìí bú ọba oní gẹ̀gẹ̀ lójú àwọn èèyàn rẹ̀.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-17-58_465023.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	A kì í fi ìkánjú lá ọbẹ̀ gbígbóná.	a kì í fi ìkánjú lá ọbẹ̀ gbígbóná.	a kii fi ikan jula obe gbigbonaa	['a kìí fi ìkọ́jú làbẹ̀gbígbóná']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-18-28_081831.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	A kì í gbélé gba ọfà láìlọ ogun.	a kì í gbélé gba ọfà láìlọ ogun.	a kii gbelegba ofa lailo ogun	['a kìí gbélégbà ọ̀fà láì lọ ogun.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-18-46_482431.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	A kì í kánjú tu olú ọrán; igba ẹ̀ ò tó ó sebẹ̀.	a kì í kánjú tu olú ọrán; igba ẹ̀ ò tó ó sebẹ̀.	akii kanju tu olu oran igba io to sebe	['a kìí kọ́jútù olú ọ̀ràn ìgbà yóò tó sebẹ̀']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-19-10_300722.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	A kì í rídìí òkun; a kì í rídìí ọsà; ọmọ oní gele gele kì í jẹ́ kí wọ́n rídìí òun.	a kì í rídìí òkun; a kì í rídìí ọsà; ọmọ oní gele gele kì í jẹ́ kí wọ́n rídìí òun.	akiyiridi okun akiyiridi osa omo oni gelegele kii je ki won ri di ohun	['akírídí òkùn, akírídí ọ̀sà, ọmọ onígelégelé kì í jẹ́ kí wọ́n rídí òun.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-19-16_481323.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	A kì í rójú ẹni puró mọ̀ni.	a kì í rójú ẹni puró mọ̀ni.	a kii roju eni poromo ni	['a kì í rójú ẹni púrọ́mọ̀ ni.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-19-40_300813.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	A kì í sọ̀rọ̀ orí bíbẹ́ lójú ọmọdé; lọ́rùnlọ́ rùn ni yó máa wo olúwa a rẹ̀.	a kì í sọ̀rọ̀ orí bíbẹ́ lójú ọmọdé; lọ́rùnlọ́ rùn ni yó máa wo olúwa a rẹ̀.	a kii soro ori bibe loju amo de lorun lorun ni yio ma wo oluwa are	['a kìí sọ̀rọ̀ orí bíbélójú ọmọdé lọ́run lọ́run ni yóò máa wo olúwa rẹ̀.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-20-23_983180.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	À ń gba òròmọ adìẹ lọ́wọ́ ikú, ó ní wọn ò jẹ́ kí òun jẹ̀ láàtàn.	à ń gba òròmọ adìẹ lọ́wọ́ ikú, ó ní wọn ò jẹ́ kí òun jẹ̀ láàtàn.	an gba oromo adi e lowo iku o ni won oje ki oun je la atan	['a n gba òromọ adìẹ lọ́wọ́ ikú ó ní wọn òjẹ́ kí òun jẹ̀ láàtàn']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-20-54_551712.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	A níṣẹ́ iṣẹ́ ẹ, o ní ò ń lọ sóko; bó o bá lọ sóko ò ń bọ̀ wá bá a nílé.	a níṣẹ́ iṣẹ́ ẹ, o ní ò ń lọ sóko; bó o bá lọ sóko ò ń bọ̀ wá bá a nílé.	a nise ise  o ni oun lo soko boo ba lo soko oun bowa ba anile	['anisẹ iṣẹ, oni o nlọ suko, bo o ba lọ suko, o n bọ wa ba anile']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-21-07_735000.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	À ń ṣa kẹ́kẹ́ , aájò ẹwà ni; à ń bàbàjà, aájò ẹwà ni.	à ń ṣa kẹ́kẹ́ , aájò ẹwà ni; à ń bàbàjà, aájò ẹwà ni.	awn sa keke aaju ewa ni awn babaja aaju ewa ni	['à ń ṣàkẹ́kẹ́ ájù ẹ̀wà ni, à ń bàbàjà ájù ẹ̀wà ni.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-21-22_483728.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	A sìnkú tán, alugbá ò lọ; ó fẹ́ẹ́ ṣúpó ni?	a sìnkú tán, alugbá ò lọ; ó fẹ́ẹ́ ṣúpó ni?	asi kuntan alugba olo o fe e suponi	['a ṣìkúntọ́ alùgbà oló, ó fẹ́ ṣùpò ni.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-21-52_967748.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Àáké tí ń gégi í kọsẹ̀, gbẹ́nàgbẹ́nà á bu ètù sórí.	àáké tí ń gégi í kọsẹ̀, gbẹ́nàgbẹ́nà á bu ètù sórí.	aaketi n gegin kose gbena gbena a bu etu sori	['àákẹ́ tí ń gẹ́gi ń kọ̀sẹ̀ gbẹ́nàgbẹ́nà á bu ètù sórí']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-22-24_183195.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Àáyá kan án bẹ̀ ọ́ wò; igba wọ́n ti rí ọ.	àáyá kan án bẹ̀ ọ́ wò; igba wọ́n ti rí ọ.	aaya kan be owo igba won ti ri o	['àáyà kan bẹ̀ ọ́wọ̀ ìgbà wọ́n ti rí ọ']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-23-36_019940.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Abẹ ní ń bẹ orí; oníṣẹ́ àtẹ́lẹsẹ̀ ní ń bẹ ọ̀nà; bèbè ìdí ní ń bẹ kíjìpá; bí a dáwọ́ ọ bíbẹni, a tán nínú ẹni.	abẹ ní ń bẹ orí; oníṣẹ́ àtẹ́lẹsẹ̀ ní ń bẹ ọ̀nà; bèbè ìdí ní ń bẹ kíjìpá; bí a dáwọ́ ọ bíbẹni, a tán nínú ẹni.	abe ni nbe ori onise atelese ni ibe ona bebe di ni ibe kiji pa bi a dawo bibe ni a tan ninu eni	['abẹ ní ìbẹ orí, oníṣẹ́ àtẹlẹ̀sẹ̀ ní ìbẹ ọ̀nà, bèbẹ-ìdí ní ìbẹ́ kíjìpá bí à dáwọ̀ bíbẹni àtàn nínú ẹni.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-24-18_365779.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Abẹ́rẹ́ bọ́ sómi táló; Ọ̀dọ̀fín ní òun ún gbọ́ ‘‘jàbú!’’	abẹ́rẹ́ bọ́ sómi táló; ọ̀dọ̀fín ní òun ún gbọ́ ‘‘jàbú!''	abere bosomi talo odo fin ni oun gbo jabu	['abẹ́rẹ́ bọ́sọmi táló ọ̀dọ̀fín ní òun gbọ́jà búú.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-24-41_730860.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Abiyamọ, kàgbo wàrà; ọjọ́ ń lọ.	abiyamọ, kàgbo wàrà; ọjọ́ ń lọ.	abi amo ka gbo wara ojo nlo	['abiamoká gbo wàrà ọjọ́ ń lọ']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-25-16_034825.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Àbùlẹ̀ ní ń mú aṣọ tọ́; ẹni tí kò tọ́jú àbùlẹ̀ yó ṣe ara a rẹ̀ lófò aṣọ.	àbùlẹ̀ ní ń mú aṣọ tọ́; ẹni tí kò tọ́jú àbùlẹ̀ yó ṣe ara a rẹ̀ lófò aṣọ.	abule ni imu aso to eni ti ko toju abule yio se ara re lofu aso	['abule ni imọ-asọ tọ, ẹni ti ko tọju abule yoo ṣe ara rẹ lofo aṣọ']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-25-49_717610.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Àdàbà ń pògèdè, ó rò pé ẹyẹlé ò gbọ́; ẹyẹlé gbọ́, títiiri ló tiiri.	àdàbà ń pògèdè, ó rò pé ẹyẹlé ò gbọ́; ẹyẹlé gbọ́, títiiri ló tiiri.	adaba n po gede o ro pe eye le ogbo eye le gbo titi iri lo ti ri	['àdàbà ń pògede, ó rò pé ẹyẹlé ògbó, ẹyẹlé gbó titi irin ló tirin']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-28-09_154655.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Adìẹ́ ń jẹkà, ó ń mumi, ó ń gbé òkúta pẹ́ pẹ̀ pẹ́ mì, ó ní òun ò léhín; ìdérègbè tó léhín ń gbé irin mì bí?	adìẹ́ ń jẹkà, ó ń mumi, ó ń gbé òkúta pẹ́ pẹ̀ pẹ́ mì, ó ní òun ò léhín; ìdérègbè tó léhín ń gbé irin mì bí?	a ti e n je ka o n mun mi o n gbe okuta pepe pemi o ni ohun ole yn idere gbe to le n gbe rin mi bi	['a ti ẹ̀un jẹ́ kà, ohun mi, ohun gbé òkúta pẹpẹ mi, ó ní òhun lè ìdérẹ̀gbètó léyín gbé irin mi bí?']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-28-22_435224.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Àdó gba ara ẹ̀ tẹ́lẹ̀, ká tó fi oògùn si?	àdó gba ara ẹ̀ tẹ́lẹ̀, ká tó fi oògùn si?	adugba ara etele ka to fi oogun si	['àdúgbá ara ẹ̀tẹ́lẹ̀ ká tó fi òògùn sí.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-28-54_546976.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Àdóìṣí loògùn ọrọ̀.	àdóìṣí loògùn ọrọ̀.	ado isi lo ogun oro	['àdò ìṣe lóògùn ọ̀rọ̀']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-29-16_083610.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Afẹ́fẹ́ tó wọlé tó kó aṣọ iyàrá, ìkìlọ̀ ni fún ẹni tó wọ tiẹ̀ sọrùn.	afẹ́fẹ́ tó wọlé tó kó aṣọ iyàrá, ìkìlọ̀ ni fún ẹni tó wọ tiẹ̀ sọrùn.	afefe to wole to ka aso iyara ikilo ni fun eni ti o wo ti esorun	['afẹ́fẹ́ tó wọlé tó ká aṣọ yàrá ìkìlónífún ẹní tí ó wọ tí ẹ̀sọ́rùn.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-29-33_598695.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Àfojúdi ìlẹ̀kẹ̀ ní ń jẹ́ ‘‘Ẹrú kò ní.’’	àfojúdi ìlẹ̀kẹ̀ ní ń jẹ́ ‘‘ẹrú kò ní.''	afojudi ile ke ni n je eruko ni	['afójudi ilẹkẹ ni n jẹ ẹrú kò ní']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-29-43_132905.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Àgékù ejò, tí ń ṣoro bí agbọ́n.	àgékù ejò, tí ń ṣoro bí agbọ́n.	ageku ejo ti n soro bi agbon	['àgé kò ẹjọ́ tí ń ṣòro bíi agbọn.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-29-50_480291.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Àgúnbàjẹ́ ni tolódó.	àgúnbàjẹ́ ni tolódó.	agunbaje ni to lodo	['àgún-bàjẹni tolúdó']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-30-02_332513.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Àgùntàn bọ̀lọ̀jọ̀ ò gbàgbé eléèrí bọ̀rọ̀.	àgùntàn bọ̀lọ̀jọ̀ ò gbàgbé eléèrí bọ̀rọ̀.	aguntabolo jo ongba gbe ile rin boro	['agùntọ̀ bọ̀lọ́jọ́ oògùn àgbé ilé-ìwé bọ̀rọ̀.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-30-11_699543.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Àgùntàn ń wò sùn ùn; ọgbọ́n inú pé egbèje.	àgùntàn ń wò sùn ùn; ọgbọ́n inú pé egbèje.	agunto n wosun ogbon inu pe gbeje	['àgùntọ́ ń wòsùn ọgbọ́n inú pé igbè jẹ́']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-30-19_951716.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Àgùntàn ò jí ní kùtùkùtù ṣe ẹnu bọbọ.	àgùntàn ò jí ní kùtùkùtù ṣe ẹnu bọbọ.	agbuntowjini kutu kutu se enu bobo	['agùntọ̀n òjì ni kùtùkùtù ṣe ẹnu bọ́bọ́']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-30-27_904123.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Àgbà òṣìkà ń gbin ìyà sílẹ̀ de ọmọ ọ rẹ̀.	àgbà òṣìkà ń gbin ìyà sílẹ̀ de ọmọ ọ rẹ̀.	agba ose ka ni gbin ya sile de omo re	['àgbà òṣìkà ní ìgbé ìyàsílẹ̀ dé ọmọ rẹ̀.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-30-50_658517.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Àgbẹ̀ ò dáṣọ lóṣù, àfọdún.	àgbẹ̀ ò dáṣọ lóṣù, àfọdún.	agbe odaso lo su afodun	['àgbẹ̀ òdáṣọ lóṣù àfọ́dún.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-30-59_059565.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Àgbẹ̀ tó bá pẹ́ nílé ò níí kọ oko ọ̀sán.	àgbẹ̀ tó bá pẹ́ nílé ò níí kọ oko ọ̀sán.	agbe to ba pe ni leo ni ko oko osan	['àgbè tó bá pẹ́ nílé òní kọ oko ọ̀sán']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-33-58_495236.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	À gbẹ́rù àì wẹ̀hìn lọ̀pálábá fi gbàgbé ìyá ẹ̀ sílẹ̀.	à gbẹ́rù àì wẹ̀hìn lọ̀pálábá fi gbàgbé ìyá ẹ̀ sílẹ̀.	agberu aiweyin lopo la ba fi gbagbe iya esile	['àgbèrú àìwẹ̀yìn lọ́pá lábá fi gbàgbé ìyá ẹ̀sílẹ̀']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-34-31_559541.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Agbójúlógún fi ara a rẹ̀ fóṣì ta.	agbójúlógún fi ara a rẹ̀ fóṣì ta.	agbojulogun fi ara re fosi ta	['a gbójúlógún fi ara a rẹ̀ fò ṣìta.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-34-40_310026.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Àgbọ́ká etí ọlọ́ràn á di.	àgbọ́ká etí ọlọ́ràn á di.	agboka i ti olorun a di	['àgbọ́ká ìtí ọlọ́run àdì']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-35-12_524689.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Àgbọ́kànlé ò pani lébi.	àgbọ́kànlé ò pani lébi.	agbokan le opani le bi	['àgbọ́kàn ni ó panilébi']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-35-41_608866.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Àìfẹ̀sọ̀ké ìbòsí ni kò ṣéé gbè.	àìfẹ̀sọ̀ké ìbòsí ni kò ṣéé gbè.	aifeso ke ibo si ni ko se  gbe	['a ifẹsọke ibùsí ni kò ṣe ìgbé']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-35-54_458930.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Àìgbọ̀ràn, baba àfojúdi.	àìgbọ̀ràn, baba àfojúdi.	aigboran baba afoju de	['àìgbọ̀rọ̀ bàbá àfónjúdín.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-36-08_076989.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Àìlèfọhùn ní ń ṣáájú orí burúkú.	àìlèfọhùn ní ń ṣáájú orí burúkú.	ailefohun ni n saju ori buruku	['àìlèfọ́hùn ni ń ṣáájú orí burúkú']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-36-53_396154.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Àìrọ́rọ̀sọ ìyàwó tó wí pé èkúté ilé yó jẹ idẹ; bẹ́ẹ̀ni Mọ́jidẹ nìyálé e rẹ̀ ńjẹ́ .	àìrọ́rọ̀sọ ìyàwó tó wí pé èkúté ilé yó jẹ idẹ; bẹ́ẹ̀ni mọ́jidẹ nìyálé e rẹ̀ ńjẹ́ .	airoroso iyawo to wipe egute ile yo je ide beeni mo ji de niya le re nje	['àìrọ̀rọ̀ sọ ìyàwó tó wípé ègúté ilé yóò jẹ̀dẹ, bẹẹni, mojide níyà lè rẹ̀ n jẹ́']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-37-18_591688.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Àìsàn là ń wò, a kì í wo ikú.	àìsàn là ń wò, a kì í wo ikú.	aisan lanwo a kiiwo iku	['àìsànlangu àkìíwo ikú.']		
/content/drive/MyDrive/ProverbSpeech Project/Yor_Prov Batch 6(1251-1500)/recorder_2024-11-25_15-37-25_441627.wav	Zainab_WCAGkgCqPEQySvyv	Yor_prov_1251-1500	Àìtètèmólè, olèé mólóko.	àìtètèmólè, olèé mólóko.	aitete mole o le moloko	['àìtìtì mú le, o le mú olúko.']		
